YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,12,2,3,WN,31,N552WN,TPA,DAL,1140,1145,5,5,1150,160,147,137,917,1307,5,1320,1312,-8,0,0,,,,,,
2015,11,20,5,EV,4367,N14180,IAH,MCI,1922,1921,-1,43,2004,117,143,94,643,2138,6,2119,2144,25,0,0,,25,0,0,0,0
2015,5,1,5,AA,1439,N456AA,MSY,DFW,615,609,-6,10,619,105,91,70,447,729,11,800,740,-20,0,0,,,,,,
2015,9,1,2,AA,1300,N3FFAA,DFW,MSY,1524,1521,-3,17,1538,95,85,64,447,1642,4,1659,1646,-13,0,0,,,,,,
2015,7,1,3,NK,351,N509NK,IAH,OAK,1030,1043,13,21,1104,230,227,196,1628,1220,10,1220,1230,10,0,0,,,,,,
2015,11,25,3,UA,1775,N12109,FLL,EWR,1521,1509,-12,13,1522,183,167,146,1065,1748,8,1824,1756,-28,0,0,,,,,,
2015,8,12,3,OO,4521,N817SK,MSP,PSC,1126,1120,-6,23,1143,202,202,174,1254,1237,5,1248,1242,-6,0,0,,,,,,
2015,8,12,3,OO,4686,N443SW,RAP,MSP,1600,1554,-6,32,1626,93,113,73,489,1839,8,1833,1847,14,0,0,,,,,,
2015,3,23,1,DL,1692,N824DN,ATL,SAN,820,820,0,18,838,290,278,258,1892,956,2,1010,958,-12,0,0,,,,,,
2015,1,22,4,OO,6335,N292SW,LAX,SAN,1230,1228,-2,10,1238,55,40,28,109,1306,2,1325,1308,-17,0,0,,,,,,
2015,4,22,3,US,510,N679AW,LAS,PHX,1140,1135,-5,19,1154,67,71,46,255,1240,6,1247,1246,-1,0,0,,,,,,
2015,11,27,5,MQ,3407,N513MQ,ORD,SLC,1011,1023,12,34,1057,207,226,188,1250,1305,4,1238,1309,31,0,0,,19,0,12,0,0
2015,4,30,4,WN,374,N728SW,LAX,OAK,530,528,-2,15,543,80,72,51,337,634,6,650,640,-10,0,0,,,,,,
2015,11,12,4,AA,645,N910AW,OGG,PHX,2330,2312,-18,18,2330,333,342,319,2845,749,5,803,754,-9,0,0,,,,,,
2015,2,5,4,UA,250,N418UA,FLL,EWR,830,820,-10,89,949,176,227,132,1065,1201,6,1126,1207,41,0,0,,41,0,0,0,0
2015,10,1,4,AS,659,N305AS,14107,14057,1335,1654,199,10,1704,158,148,134,1009,1918,4,1613,1922,189,0,0,,0,0,0,189,0
2015,6,23,2,AA,263,N494AA,DFW,SJC,1040,1040,0,19,1059,223,199,176,1438,1155,4,1223,1159,-24,0,0,,,,,,
2015,3,29,7,UA,504,N459UA,LAX,MSY,2335,2347,12,17,4,220,196,177,1670,501,2,515,503,-12,0,0,,,,,,
2015,12,10,4,WN,3059,N8652B,MCO,MDW,1030,1027,-3,11,1038,170,165,148,990,1206,6,1220,1212,-8,0,0,,,,,,
2015,6,13,6,EV,3256,N11150,ORD,CAK,1435,1432,-3,11,1443,84,73,57,343,1640,5,1659,1645,-14,0,0,,,,,,
2015,6,15,1,AA,2258,N3BHAA,DFW,BWI,2030,2218,108,14,2232,190,172,150,1217,202,8,40,210,90,0,0,,0,0,0,90,0
2015,7,5,7,MQ,3084,N514MQ,DSM,ORD,1604,1558,-6,14,1612,85,79,54,299,1706,11,1729,1717,-12,0,0,,,,,,
2015,8,1,6,WN,4612,N7746C,LIT,MDW,1900,1909,9,6,1915,95,89,79,544,2034,4,2035,2038,3,0,0,,,,,,
2015,10,24,6,WN,4259,N923WN,14679,12191,1000,958,-2,15,1013,185,218,186,1313,1519,17,1505,1536,31,0,0,,31,0,0,0,0
2015,4,18,6,EV,5091,N712EV,MSN,MSP,1708,1703,-5,11,1714,68,58,45,228,1759,2,1816,1801,-15,0,0,,,,,,
2015,4,11,6,AA,1611,N3HCAA,ORD,SFO,1700,1702,2,14,1716,296,261,243,1846,1919,4,1956,1923,-33,0,0,,,,,,
2015,11,18,3,HA,20,N588HA,HNL,SMF,1430,1427,-3,15,1442,320,318,298,2462,2140,5,2150,2145,-5,0,0,,,,,,
2015,11,28,6,MQ,3592,N525MQ,ELP,ORD,700,651,-9,17,708,188,163,130,1236,1018,16,1108,1034,-34,0,0,,,,,,
2015,9,8,2,HA,201,N475HA,ITO,HNL,728,725,-3,10,735,50,54,38,216,813,6,818,819,1,0,0,,,,,,
2015,4,16,4,OO,4706,N448SW,SMF,SLC,1820,1820,0,12,1832,98,100,83,532,2055,5,2058,2100,2,0,0,,,,,,
2015,6,29,1,AS,17,N435AS,EWR,SEA,705,652,-13,23,715,355,338,308,2402,923,7,1000,930,-30,0,0,,,,,,
2015,3,28,6,EV,5146,N166PQ,ORD,DTW,1200,1155,-5,29,1224,85,94,60,235,1424,5,1425,1429,4,0,0,,,,,,
2015,11,28,6,EV,5501,N861AS,VLD,ATL,549,546,-3,7,553,59,49,39,208,632,3,648,635,-13,0,0,,,,,,
2015,7,14,2,DL,1453,N946DN,LGA,ATL,1900,2207,187,30,2237,166,147,110,762,27,7,2146,34,168,0,0,,65,0,0,103,0
2015,5,5,2,MQ,3319,N658MQ,LFT,DFW,1045,1041,-4,10,1051,86,82,61,351,1152,11,1211,1203,-8,0,0,,,,,,
2015,7,7,2,WN,5490,N669SW,SLC,OAK,2130,2150,20,17,2207,105,105,82,588,2229,6,2215,2235,20,0,0,,0,0,0,20,0
2015,3,27,5,DL,1055,N382DA,LAX,CMH,2213,2214,1,21,2235,255,265,240,1995,535,4,528,539,11,0,0,,,,,,
2015,10,29,4,EV,4266,N11551,11618,11996,1839,1952,73,43,2035,119,150,102,594,2217,5,2038,2222,104,0,0,,31,0,0,73,0
2015,11,12,4,WN,1657,N217JC,BWI,MHT,2215,2227,12,15,2242,75,75,55,377,2337,5,2330,2342,12,0,0,,,,,,
2015,6,16,2,MQ,3551,N660MQ,DFW,CLL,1200,1228,28,23,1251,60,60,33,164,1324,4,1300,1328,28,0,0,,0,0,28,0,0
2015,9,13,7,UA,575,N412UA,ORD,MSN,2026,2115,49,22,2137,55,53,26,108,2203,5,2121,2208,47,0,0,,0,0,47,0,0
2015,12,30,3,DL,2012,N996AT,ATL,ORD,730,852,82,13,905,130,116,97,606,942,6,840,948,68,0,0,,0,0,68,0,0
2015,3,16,1,WN,2409,N725SW,TPA,MDW,1645,1644,-1,10,1654,170,160,144,997,1818,6,1835,1824,-11,0,0,,,,,,
2015,11,20,5,UA,486,N78501,SFO,DCA,1420,1415,-5,15,1430,307,287,267,2442,2157,5,2227,2202,-25,0,0,,,,,,
2015,9,6,7,EV,4236,N16919,IAH,ELP,914,905,-9,15,920,119,116,90,667,950,11,1013,1001,-12,0,0,,,,,,
2015,3,31,2,DL,2516,N990DL,ATL,VPS,1922,1920,-2,53,2013,73,103,43,250,1956,7,1935,2003,28,0,0,,28,0,0,0,0
2015,12,7,1,WN,1263,N934WN,SJC,MDW,1410,1410,0,7,1417,250,238,225,1838,2002,6,2020,2008,-12,0,0,,,,,,
2015,4,15,3,B6,918,N339JB,JFK,BOS,1700,1654,-6,14,1708,84,74,55,187,1803,5,1824,1808,-16,0,0,,,,,,
2015,9,29,2,WN,2195,N903WN,BWI,MHT,2155,2212,17,10,2222,80,74,60,377,2322,4,2315,2326,11,0,0,,,,,,
2015,5,22,5,AA,349,N023AA,ATL,MIA,2055,2053,-2,18,2111,114,110,86,594,2237,6,2249,2243,-6,0,0,,,,,,
2015,3,7,6,DL,1446,N671DN,PHX,ATL,830,825,-5,16,841,215,190,169,1587,1330,5,1405,1335,-30,0,0,,,,,,
2015,9,8,2,AA,338,N3KVAA,LAS,LAX,1005,959,-6,12,1011,76,93,39,236,1050,42,1121,1132,11,0,0,,,,,,
2015,4,30,4,F9,212,N227FR,ATL,IAD,1510,1509,-1,26,1535,105,112,78,534,1653,8,1655,1701,6,0,0,,,,,,
2015,12,21,1,DL,1109,N315NB,JAC,MSP,1325,1328,3,33,1401,145,150,112,872,1653,5,1650,1658,8,0,0,,,,,,
2015,4,30,4,AS,327,N530AS,SJC,SEA,1000,1212,132,7,1219,123,111,98,697,1357,6,1203,1403,120,0,0,,0,0,120,0,0
2015,12,2,3,WN,2733,N708SW,MDW,LGA,2020,2022,2,20,2042,125,125,96,725,2318,9,2325,2327,2,0,0,,,,,,
2015,7,29,3,DL,1704,N6715C,FLL,DTW,1759,1757,-2,18,1815,181,187,163,1127,2058,6,2100,2104,4,0,0,,,,,,
2015,11,24,2,WN,1526,N468WN,LAS,SAN,1900,1910,10,17,1927,65,67,46,258,2013,4,2005,2017,12,0,0,,,,,,
2015,12,23,3,UA,112,N69824,SFO,IAH,2002,1959,-3,10,2009,224,190,174,1635,103,6,146,109,-37,0,0,,,,,,
2015,6,15,1,WN,3314,N482WN,DSM,LAS,1340,1511,91,9,1520,185,179,164,1216,1604,6,1445,1610,85,0,0,,0,0,0,85,0
2015,6,10,3,WN,3750,N214WN,RNO,MDW,1440,1540,60,10,1550,230,275,216,1680,2126,49,2030,2215,105,0,0,,45,0,0,19,41
2015,7,27,1,OO,5498,N924SW,BFL,DEN,1312,1310,-2,14,1324,148,146,122,845,1626,10,1640,1636,-4,0,0,,,,,,
2015,4,11,6,AA,1055,N585AA,DFW,PIT,1824,1947,83,15,2002,169,144,125,1067,2307,4,2213,2311,58,0,0,,0,0,58,0,0
2015,8,14,5,AA,85,N796AA,JFK,SFO,1530,1554,24,25,1619,405,361,328,2586,1847,8,1915,1855,-20,0,0,,,,,,
2015,1,15,4,B6,741,N265JB,BOS,SRQ,741,737,-4,48,825,220,236,185,1220,1130,3,1121,1133,12,0,0,,,,,,
2015,4,6,1,EV,2526,N909EV,DFW,BTR,1845,1846,1,19,1905,88,76,54,383,1959,3,2013,2002,-11,0,0,,,,,,
2015,12,25,5,B6,120,N595JB,MCO,ALB,1340,1403,23,10,1413,160,139,125,1073,1618,4,1620,1622,2,0,0,,,,,,
2015,11,6,5,AS,644,N318AS,PDX,PHX,945,942,-3,10,952,146,139,124,1009,1256,5,1311,1301,-10,0,0,,,,,,
2015,3,11,3,WN,332,N360SW,PHX,ABQ,1045,1044,-1,28,1112,60,79,47,328,1259,4,1245,1303,18,0,0,,18,0,0,0,0
2015,4,6,1,MQ,2921,N923MQ,ORD,CID,745,750,5,14,804,69,53,36,196,840,3,854,843,-11,0,0,,,,,,
2015,2,18,3,DL,392,N934DL,ATL,ORD,1455,1456,1,14,1510,130,117,96,606,1546,7,1605,1553,-12,0,0,,,,,,
2015,10,28,3,WN,5147,N442WN,11278,13232,1740,1757,17,55,1852,125,166,104,601,1936,7,1845,1943,58,0,0,,41,0,0,17,0
2015,9,27,7,DL,2006,N323NB,DEN,SLC,845,841,-4,13,854,98,94,71,391,1005,10,1023,1015,-8,0,0,,,,,,
2015,6,15,1,OO,4587,N430SW,MSP,DSM,1743,1740,-3,41,1821,72,87,42,232,1903,4,1855,1907,12,0,0,,,,,,
2015,3,11,3,WN,3,N401WN,DAL,HOU,730,729,-1,8,737,60,58,47,239,824,3,830,827,-3,0,0,,,,,,
2015,6,5,5,DL,1397,N548US,SEA,OGG,1833,1841,8,12,1853,352,341,324,2640,2117,5,2125,2122,-3,0,0,,,,,,
2015,11,30,1,AA,567,N196UW,PHX,MCO,955,955,0,32,1027,251,240,201,1849,1548,7,1606,1555,-11,0,0,,,,,,
2015,7,2,4,AA,2498,N3BRAA,MIA,IAH,2110,2118,8,19,2137,165,152,125,964,2242,8,2255,2250,-5,0,0,,,,,,
2015,3,5,4,WN,4403,N270WN,LAS,MSY,1050,1050,0,12,1102,200,187,170,1500,1552,5,1610,1557,-13,0,0,,,,,,
2015,12,17,4,AS,835,N559AS,SJC,KOA,945,939,-6,14,953,338,313,294,2384,1247,5,1323,1252,-31,0,0,,,,,,
2015,5,31,7,OO,5237,N755SK,IAH,ORF,1905,1903,-2,23,1926,172,184,158,1201,2304,3,2257,2307,10,0,0,,,,,,
2015,6,1,1,DL,439,N919AT,JFK,MSP,1045,1134,49,16,1150,192,170,149,1029,1319,5,1257,1324,27,0,0,,0,0,17,10,0
2015,7,28,2,OO,4474,N460SW,DAY,MSP,1526,1701,95,11,1712,115,100,83,574,1735,6,1621,1741,80,0,0,,0,0,0,80,0
2015,4,1,3,DL,2487,N329NB,SLC,MCI,1345,1342,-3,9,1351,136,123,109,920,1640,5,1701,1645,-16,0,0,,,,,,
2015,9,21,1,OO,6345,N705SK,ORD,OKC,1911,1859,-12,14,1913,128,114,94,693,2047,6,2119,2053,-26,0,0,,,,,,
2015,10,26,1,AA,209,N3GUAA,12892,14771,1615,1635,20,16,1651,85,74,55,337,1746,3,1740,1749,9,0,0,,,,,,
2015,6,19,5,US,628,N924US,ORD,CLT,900,857,-3,17,914,122,114,82,599,1136,15,1202,1151,-11,0,0,,,,,,
2015,7,30,4,WN,866,N943WN,BDL,MCO,1000,1000,0,7,1007,170,148,134,1050,1221,7,1250,1228,-22,0,0,,,,,,
2015,5,14,4,AS,731,N320AS,IAH,SEA,1730,1812,42,30,1842,281,269,232,1874,2034,7,2011,2041,30,0,0,,0,0,0,30,0
2015,7,6,1,UA,1796,N38467,BOS,SFO,652,651,-1,16,707,403,379,341,2704,948,22,1035,1010,-25,0,0,,,,,,
2015,11,30,1,VX,905,N282VA,LAS,SFO,1115,1115,0,12,1127,95,89,69,414,1236,8,1250,1244,-6,0,0,,,,,,
2015,6,30,2,NK,675,N613NK,MCO,FLL,805,800,-5,14,814,67,62,38,177,852,10,912,902,-10,0,0,,,,,,
2015,6,22,1,MQ,3285,N856MQ,DFW,MSN,700,707,7,10,717,138,137,124,821,921,3,918,924,6,0,0,,,,,,
2015,7,22,3,UA,656,N483UA,ORD,BUF,1422,1417,-5,19,1436,102,88,66,473,1642,3,1704,1645,-19,0,0,,,,,,
2015,4,28,2,UA,1643,N18223,DEN,MSP,807,805,-2,10,815,124,116,96,680,1051,10,1111,1101,-10,0,0,,,,,,
2015,6,7,7,AA,228,N3BKAA,PHL,DFW,1340,1337,-3,16,1353,212,205,173,1303,1546,16,1612,1602,-10,0,0,,,,,,
2015,4,16,4,WN,910,N7723E,OKC,MDW,1835,1907,32,6,1913,115,98,87,691,2040,5,2030,2045,15,0,0,,0,0,0,15,0
2015,1,20,2,WN,4284,N670SW,MSY,HOU,2005,1959,-6,8,2007,75,69,56,302,2103,5,2120,2108,-12,0,0,,,,,,
2015,12,28,1,WN,349,N234WN,ATL,BWI,1350,1426,36,11,1437,105,94,78,577,1555,5,1535,1600,25,0,0,,0,0,0,25,0
2015,10,15,4,B6,24,N945JB,12892,12478,700,655,-5,14,709,326,300,278,2475,1447,8,1526,1455,-31,0,0,,,,,,
2015,10,19,1,WN,2921,N8310C,14122,12889,1635,1638,3,12,1650,285,267,250,1910,1800,5,1820,1805,-15,0,0,,,,,,
2015,7,23,4,MQ,3588,N813MQ,RIC,LGA,600,555,-5,14,609,76,69,44,292,653,11,716,704,-12,0,0,,,,,,
2015,5,19,2,AS,365,N532AS,OAK,SEA,925,920,-5,12,932,113,116,96,672,1108,8,1118,1116,-2,0,0,,,,,,
2015,5,20,3,DL,1453,N539US,SEA,MSP,830,826,-4,24,850,195,201,172,1399,1342,5,1345,1347,2,0,0,,,,,,
2015,9,21,1,EV,4197,N16919,IAH,LRD,912,906,-6,28,934,74,87,56,301,1030,3,1026,1033,7,0,0,,,,,,
2015,12,7,1,WN,599,N387SW,DAL,ABQ,800,759,-1,14,813,110,114,94,580,847,6,850,853,3,0,0,,,,,,
2015,2,10,2,OO,4688,N604SK,STL,MSP,1926,1928,2,10,1938,94,97,81,448,2059,6,2100,2105,5,0,0,,,,,,
2015,11,20,5,AA,1165,N3FJAA,DFW,PHX,910,907,-3,16,923,166,158,135,868,1038,7,1056,1045,-11,0,0,,,,,,
2015,11,26,4,WN,4130,N781WN,TPA,BWI,640,641,1,9,650,135,132,118,842,848,5,855,853,-2,0,0,,,,,,
2015,12,11,5,F9,584,N923FR,SLC,DEN,1153,1212,19,12,1224,82,71,53,391,1317,6,1315,1323,8,0,0,,,,,,
2015,4,10,5,AA,2423,N200AA,CLE,DFW,747,741,-6,11,752,183,179,163,1021,935,5,950,940,-10,0,0,,,,,,
2015,3,15,7,WN,4021,N285WN,MSY,MCO,1635,1644,9,8,1652,100,87,72,551,1904,7,1915,1911,-4,0,0,,,,,,
2015,1,5,1,B6,432,N760JB,SRQ,LGA,1725,1854,89,12,1906,155,152,134,1047,2120,6,2000,2126,86,0,0,,14,0,0,72,0
2015,8,8,6,DL,1450,N380DA,LAS,MSP,55,51,-4,16,107,176,165,144,1299,531,5,551,536,-15,0,0,,,,,,
2015,3,18,3,VX,906,N527VA,SFO,LAS,1340,1352,12,10,1402,95,84,68,414,1510,6,1515,1516,1,0,0,,,,,,
2015,6,12,5,UA,1575,N61881,HNL,SFO,2136,2204,28,19,2223,319,291,264,2398,547,8,555,555,0,0,0,,,,,,
2015,10,24,6,AA,2383,N4XCAA,11298,12451,700,658,-2,12,710,141,128,110,918,1000,6,1021,1006,-15,0,0,,,,,,
2015,4,20,1,WN,52,N246LV,MDW,MSP,1230,1228,-2,13,1241,80,72,55,349,1336,4,1350,1340,-10,0,0,,,,,,
2015,3,19,4,US,1735,N163US,BDL,CLT,805,848,43,17,905,137,120,95,644,1040,8,1022,1048,26,0,0,,0,0,26,0,0
2015,4,30,4,OO,5620,N763SK,DFW,LAX,1620,1614,-6,27,1641,207,198,163,1235,1724,8,1747,1732,-15,0,0,,,,,,
2015,6,23,2,DL,2167,N975DL,ALB,MSP,642,642,0,11,653,164,165,150,980,823,4,826,827,1,0,0,,,,,,
2015,3,13,5,US,481,N658AW,DEN,PHL,1115,1113,-2,15,1128,212,205,186,1558,1634,4,1647,1638,-9,0,0,,,,,,
2015,6,8,1,UA,1126,N27908,IAH,DEN,901,905,4,23,928,151,156,121,862,1029,12,1032,1041,9,0,0,,,,,,
2015,11,10,2,WN,355,N232WN,MEM,MDW,1620,1628,8,15,1643,95,95,75,480,1758,5,1755,1803,8,0,0,,,,,,
2015,12,15,2,DL,2103,N924DL,LGA,TPA,805,801,-4,16,817,185,168,148,1010,1045,4,1110,1049,-21,0,0,,,,,,
2015,10,12,1,DL,1632,N362NW,13930,13487,911,903,-8,28,931,89,104,70,334,1041,6,1040,1047,7,0,0,,,,,,
2015,11,9,1,EV,2855,N879AS,TYS,DFW,1921,1917,-4,8,1925,159,139,115,771,2020,16,2100,2036,-24,0,0,,,,,,
2015,12,9,3,WN,3034,N7818L,BWI,LIT,2105,2101,-4,11,2112,165,140,125,912,2217,4,2250,2221,-29,0,0,,,,,,
2015,5,8,5,DL,2519,N926AT,VPS,ATL,730,728,-2,23,751,73,75,42,250,933,10,943,943,0,0,0,,,,,,
2015,2,16,1,DL,1645,N927DN,DTW,DEN,1225,1224,-1,19,1243,207,201,171,1123,1334,11,1352,1345,-7,0,0,,,,,,
2015,4,15,3,B6,207,N203JB,PWM,JFK,1105,1055,-10,11,1106,79,72,51,273,1157,10,1224,1207,-17,0,0,,,,,,
2015,7,1,3,WN,818,N8646B,DEN,LAX,1155,1204,9,11,1215,145,127,108,862,1303,8,1320,1311,-9,0,0,,,,,,
2015,8,1,6,WN,1686,N8669B,MDW,LAX,835,835,0,14,849,265,254,231,1750,1040,9,1100,1049,-11,0,0,,,,,,
2015,4,23,4,NK,705,N587NK,FLL,SJU,1046,1043,-3,11,1054,157,145,126,1046,1300,8,1323,1308,-15,0,0,,,,,,
2015,2,5,4,WN,896,N963WN,SAN,LAS,1305,1306,1,12,1318,70,68,49,258,1407,7,1415,1414,-1,0,0,,,,,,
2015,9,9,3,AA,1442,N4YEAA,STL,DFW,755,750,-5,11,801,120,112,93,550,934,8,955,942,-13,0,0,,,,,,
2015,7,14,2,DL,448,N956AT,JFK,TPA,1448,1443,-5,111,1634,185,251,136,1005,1850,4,1753,1854,61,0,0,,61,0,0,0,0
2015,4,30,4,DL,2431,N346NB,ATL,ECP,1940,1942,2,17,1959,67,59,38,240,1937,4,1947,1941,-6,0,0,,,,,,
2015,2,20,5,B6,654,N605JB,PBI,JFK,1215,1224,9,10,1234,162,150,134,1028,1448,6,1457,1454,-3,0,0,,,,,,
2015,8,17,1,UA,899,N427UA,ALB,ORD,622,617,-5,9,626,143,113,99,723,705,5,745,710,-35,0,0,,,,,,
2015,2,24,2,OO,4576,N427SW,RAP,MSP,1022,1022,0,11,1033,102,86,67,489,1240,8,1304,1248,-16,0,0,,,,,,
2015,6,12,5,WN,4321,N783SW,MCO,MDW,850,850,0,7,857,160,145,133,990,1010,5,1030,1015,-15,0,0,,,,,,
2015,8,26,3,WN,537,N8650F,PHX,ONT,2030,2028,-2,12,2040,70,64,47,325,2127,5,2140,2132,-8,0,0,,,,,,
2015,5,28,4,DL,1497,N959DN,PHL,MSP,815,810,-5,30,840,180,172,138,980,958,4,1015,1002,-13,0,0,,,,,,
2015,10,27,2,DL,2137,N963DN,15304,10397,730,726,-4,32,758,95,119,74,406,912,13,905,925,20,0,0,,20,0,0,0,0
2015,1,24,6,WN,3170,N942WN,MDW,GSP,2030,2033,3,8,2041,100,81,71,562,2252,2,2310,2254,-16,0,0,,,,,,
2015,8,3,1,VX,84,N838VA,SFO,IAD,940,1000,20,10,1010,305,281,268,2419,1738,3,1745,1741,-4,0,0,,,,,,
2015,12,24,4,AS,572,N317AS,PDX,SAN,1200,1424,144,11,1435,135,132,117,933,1632,4,1415,1636,141,0,0,,0,0,0,141,0
2015,5,19,2,WN,118,N641SW,LAS,SAT,1815,1839,24,10,1849,150,147,133,1069,2302,4,2245,2306,21,0,0,,0,0,0,21,0
2015,10,1,4,DL,2191,N989AT,14057,12892,1906,1917,11,14,1931,149,166,118,834,2129,34,2135,2203,28,0,0,,17,0,7,4,0
2015,7,15,3,UA,1098,N26226,RSW,IAH,610,606,-4,13,619,146,128,109,861,708,6,736,714,-22,0,0,,,,,,
2015,6,17,3,DL,1360,N947DL,ATL,RIC,1916,1912,-4,18,1930,100,99,73,481,2043,8,2056,2051,-5,0,0,,,,,,
2015,8,29,6,WN,1140,N476WN,STL,DAL,1020,1019,-1,9,1028,100,91,78,546,1146,4,1200,1150,-10,0,0,,,,,,
2015,1,13,2,UA,1436,N77525,DEN,PDX,1908,1912,4,31,1943,176,172,135,991,2058,6,2104,2104,0,0,0,,,,,,
2015,5,28,4,MQ,3570,N656MQ,DFW,ABI,1050,1047,-3,21,1108,59,55,31,158,1139,3,1149,1142,-7,0,0,,,,,,
2015,12,30,3,OO,6504,N774SK,ASE,DEN,1334,1512,98,22,1534,53,55,30,125,1604,3,1427,1607,100,0,0,,2,0,23,75,0
2015,9,9,3,AA,559,N702UW,CLT,PHL,1600,1656,56,38,1734,98,111,67,449,1841,6,1738,1847,69,0,0,,69,0,0,0,0
2015,9,20,7,AA,2129,N744P,DCA,BOS,1030,1026,-4,19,1045,88,84,58,399,1143,7,1158,1150,-8,0,0,,,,,,
2015,7,22,3,NK,630,N628NK,DEN,ORD,1334,1331,-3,10,1341,155,154,126,888,1647,18,1709,1705,-4,0,0,,,,,,
2015,8,7,5,WN,4546,N551WN,BWI,JAX,1325,1332,7,11,1343,115,127,111,663,1534,5,1520,1539,19,0,0,,12,0,0,7,0
2015,7,14,2,UA,778,N461UA,SFO,ORD,942,948,6,21,1009,260,281,214,1846,1543,46,1602,1629,27,0,0,,21,0,6,0,0
2015,10,9,5,DL,1281,N911DL,10397,13244,1457,1451,-6,14,1505,82,70,51,332,1456,5,1519,1501,-18,0,0,,,,,,
2015,8,20,4,AA,1604,N011AA,IAH,DFW,945,1449,304,29,1518,79,101,66,224,1624,6,1104,1630,326,0,0,,35,0,0,291,0
2015,2,4,3,WN,4256,N782SA,DEN,LAS,2115,2115,0,14,2129,120,107,89,628,2158,4,2215,2202,-13,0,0,,,,,,
2015,5,26,2,NK,1068,N606NK,LAS,CLE,935,932,-3,11,943,243,246,225,1824,1628,10,1638,1638,0,0,0,,,,,,
2015,10,28,3,B6,1026,N656JB,15304,12478,1215,1902,407,22,1924,158,163,136,1005,2140,5,1453,2145,412,0,0,,367,0,45,0,0
2015,2,2,1,WN,3394,N279WN,SMF,SEA,1920,1915,-5,9,1924,115,109,94,605,2058,6,2115,2104,-11,0,0,,,,,,
2015,11,10,2,EV,5974,N12163,AVP,ORD,1708,1744,36,8,1752,134,118,95,632,1827,15,1822,1842,20,0,0,,0,0,0,20,0
2015,5,12,2,AA,1033,N3FHAA,DFW,DCA,540,530,-10,17,547,175,172,149,1192,916,6,935,922,-13,0,0,,,,,,
2015,12,7,1,EV,3269,N26141,MAF,IAH,922,914,-8,12,926,88,84,65,429,1031,7,1050,1038,-12,0,0,,,,,,
2015,10,25,7,EV,2818,N673AE,11298,15249,1835,1827,-8,17,1844,133,122,102,767,2126,3,2148,2129,-19,0,0,,,,,,
2015,9,24,4,DL,1737,N3747D,BWI,DTW,945,940,-5,12,952,88,81,62,409,1054,7,1113,1101,-12,0,0,,,,,,
2015,12,28,1,UA,1735,N69819,IAH,MCO,1443,1442,-1,20,1502,136,143,109,854,1751,14,1759,1805,6,0,0,,,,,,
2015,12,11,5,UA,1227,N76519,LAX,LIH,1615,1617,2,14,1631,368,353,331,2615,2002,8,2023,2010,-13,0,0,,,,,,
2015,3,20,5,DL,2369,N588NW,ATL,MCO,1259,1254,-5,18,1312,88,85,59,404,1411,8,1427,1419,-8,0,0,,,,,,
2015,6,26,5,UA,1272,N39726,MIA,IAH,1148,1322,94,14,1336,170,146,125,964,1441,7,1338,1448,70,0,0,,0,0,70,0,0
2015,5,1,5,AA,1184,N4XGAA,SJC,DFW,1200,1148,-12,21,1209,210,222,188,1438,1717,13,1730,1730,0,0,0,,,,,,
2015,7,11,6,B6,318,N607JB,JFK,BOS,613,612,-1,19,631,66,59,36,187,707,4,719,711,-8,0,0,,,,,,
2015,9,21,1,WN,2972,N761RR,BWI,ATL,2035,2103,28,9,2112,120,100,85,577,2237,6,2235,2243,8,0,0,,,,,,
2015,1,20,2,US,744,N807AW,CLT,PHL,1310,1305,-5,11,1316,100,90,73,449,1429,6,1450,1435,-15,0,0,,,,,,
2015,2,11,3,WN,954,N246LV,CAK,ATL,1630,1624,-6,8,1632,110,95,80,528,1752,7,1820,1759,-21,0,0,,,,,,
2015,8,12,3,EV,4906,N752EV,SAV,LGA,1820,1814,-6,8,1822,130,106,92,722,1954,6,2030,2000,-30,0,0,,,,,,
2015,1,10,6,WN,533,N962WN,FLL,PHL,1900,1855,-5,9,1904,165,148,133,992,2117,6,2145,2123,-22,0,0,,,,,,
2015,3,26,4,MQ,3182,N659MQ,DFW,FSM,1310,1312,2,17,1329,60,55,35,227,1404,3,1410,1407,-3,0,0,,,,,,
2015,6,23,2,UA,317,N829UA,MCO,EWR,655,646,-9,10,656,161,144,130,937,906,4,936,910,-26,0,0,,,,,,
2015,8,7,5,WN,175,N8621A,PHL,DEN,710,707,-3,11,718,250,229,210,1558,848,8,920,856,-24,0,0,,,,,,
2015,1,6,2,UA,1570,N65832,SFO,MCO,1300,1311,11,15,1326,305,294,273,2446,2059,6,2105,2105,0,0,0,,,,,,
2015,12,27,7,OO,4624,N806SK,FAT,SLC,605,606,1,54,700,113,132,71,501,911,7,858,918,20,0,0,,19,0,1,0,0
